Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1396.69,(451),73602800.0,9858.98,(0),34.1623,(42),none
1,1142.43,(450),8591.2,80.5711,(2),92.225,(10),none
2,773.009,(447),3783.54,173.754,(1),9.99727,(426),none
3,419.55,(438),3109.7,23.7725,(10),65.8058,(15),none
4,659.445,(446),2971.08,48.3038,(5),59.41,(20),none
5,633.959,(445),1885.33,48.0287,(6),15.8782,(339),none
6,912.774,(448),1654.78,76.7785,(3),22.6868,(123),none
7,432.593,(439),1402.59,23.8657,(9),10.9163,(415),none
8,1025.25,(449),1315.5,17.5483,(11),373.405,(0),none
9,353.189,(430),642.528,6.76252,(19),38.4236,(31),none
10,554.986,(444),614.139,57.2912,(4),7.4519,(442),none
11,405.273,(437),437.243,7.04052,(18),26.029,(87),none
12,466.325,(440),282.551,28.949,(7),7.35891,(443),none
13,363.047,(431),199.89,2.58333,(34),73.7274,(13),none
14,289.892,(423),194.789,4.19682,(24),18.033,(244),none
15,520.499,(443),180.204,26.6431,(8),7.51608,(440),none
16,377.331,(434),178.647,2.42734,(36),98.1762,(9),none
17,365.667,(432),171.972,3.03493,(28),79.7958,(11),none
18,153.245,(365),156.315,1.24424,(48),31.2924,(47),none
19,298.743,(424),129.666,4.2708,(23),13.9204,(370),none
20,340.713,(429),120.569,8.21469,(16),12.9324,(387),none
21,303.587,(425),102.731,5.12721,(20),12.9085,(388),none
22,262.98,(418),100.676,9.21953,(15),6.7725,(445),none
23,371.891,(433),88.6364,1.17078,(54),363.934,(1),none
24,318.449,(427),73.4055,7.47928,(17),8.97502,(431),none
25,224.598,(407),63.9505,2.73296,(33),9.59066,(428),none
26,252.146,(417),62.7743,3.44685,(27),12.4371,(399),none
27,327.746,(428),62.1239,9.84466,(14),8.81013,(433),none
28,384.271,(435),48.2497,2.76605,(32),30.6427,(48),none
29,215.932,(405),46.1184,4.69267,(21),8.00562,(436),none
30,281.935,(421),45.3902,3.5197,(26),11.5743,(411),none
31,208.748,(402),42.5449,1.39357,(43),14.106,(366),none
32,393.794,(436),38.9533,10.4435,(13),11.5817,(410),none
33,188.413,(392),38.6305,0.753626,(82),63.5772,(17),none
34,273.813,(420),38.626,4.49213,(22),8.61958,(434),none
35,238.918,(412),38.4631,2.7726,(31),12.7536,(392),none
36,244.739,(414),37.7012,1.34905,(45),18.2706,(236),none
37,190.531,(393),35.1302,0.717752,(89),31.2948,(46),none
38,121.154,(330),30.6454,0.836969,(73),25.9187,(88),none
39,494.285,(442),30.2831,2.88132,(30),39.5893,(29),none
40,119.71,(329),30.1576,0.585668,(115),28.3514,(65),none
41,155.343,(366),28.6857,0.862956,(71),11.6208,(409),none
42,205.164,(401),27.9123,2.90001,(29),7.91407,(438),none
43,227.875,(408),26.9932,3.56842,(25),8.36491,(435),none
44,151.452,(364),24.985,0.602416,(113),28.9885,(62),none
45,220.879,(406),22.1218,0.660117,(100),51.2573,(25),none
46,131.174,(342),21.5211,0.925816,(65),13.8182,(373),none
47,110.719,(319),20.3977,1.44708,(41),19.4631,(189),none
48,88.9572,(294),19.224,2.251,(37),29.3806,(56),none
49,92.6219,(296),18.1188,0.691305,(95),30.3515,(50),none
50,310.619,(426),17.53,0.762707,(78),110.021,(7),none
