Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1659.29,(918),73770.9,144739.0,(0),5.07355,(790),none
1,230.097,(913),42.6341,32.2878,(3),4.84898,(833),none
2,258.858,(914),36.5657,18.4356,(5),4.95001,(813),none
3,90.4281,(880),31.2182,1.62527,(27),3.77662,(916),none
4,163.298,(905),26.3032,2.39992,(21),4.55249,(890),none
5,178.714,(908),23.0936,20.532,(4),4.66679,(870),none
6,158.635,(904),23.0839,1.8035,(23),6.75593,(31),none
7,286.298,(915),15.9685,15.1372,(6),4.88109,(826),none
8,727.394,(917),15.5614,649.442,(1),4.98914,(807),none
9,88.8803,(879),9.79663,0.512463,(66),9.84789,(4),none
10,166.895,(907),8.10879,7.22145,(9),4.55605,(889),none
11,60.425,(853),6.72161,0.57257,(61),6.56872,(49),none
12,30.3961,(801),6.35177,1.38541,(31),4.67463,(867),none
13,122.018,(895),6.15746,9.73531,(7),4.68626,(865),none
14,61.5318,(854),5.48024,0.494408,(67),3.59337,(917),none
15,211.717,(912),4.21269,2.94634,(14),5.07346,(791),none
16,42.6612,(819),3.92357,0.397407,(78),5.33095,(755),none
17,143.775,(901),3.77081,8.56841,(8),4.88085,(827),none
18,155.535,(903),2.97453,2.87449,(16),5.34736,(751),none
19,84.982,(878),2.44779,3.58258,(12),5.00296,(804),none
20,41.1309,(818),1.98878,1.51304,(28),5.24938,(774),none
21,103.274,(889),1.83549,2.67285,(19),4.56769,(887),none
22,40.1549,(815),1.51721,0.318181,(89),5.3042,(760),none
23,153.091,(902),1.45619,1.35732,(33),5.2959,(763),none
24,83.0183,(877),1.2586,1.02646,(39),4.7898,(849),none
25,54.3336,(843),1.20098,0.705041,(52),4.96831,(808),none
26,43.3614,(820),1.15755,0.222879,(112),4.45893,(897),none
27,40.8064,(816),1.10821,0.354176,(83),5.16629,(784),none
28,91.9787,(882),1.02233,1.32994,(34),4.04691,(910),none
29,55.3859,(845),0.914374,0.532656,(64),4.18509,(908),none
30,38.6704,(814),0.883075,1.40431,(29),5.31663,(759),none
31,29.3971,(800),0.857975,0.937763,(44),5.54549,(635),none
32,55.1357,(844),0.851319,0.129671,(138),4.28853,(906),none
33,32.9065,(805),0.762142,1.39454,(30),6.05255,(386),none
