Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,515.945,(389),150778.0,4775.53,(0),6.68563,(42),none
1,281.063,(388),5633.2,147.469,(1),5.06879,(251),none
2,5.0393,(1),1503.26,17.444,(4),7.5819,(19),none
3,212.977,(385),819.076,22.1226,(2),6.35853,(64),none
4,246.313,(386),807.799,14.0872,(6),6.3895,(59),none
5,121.775,(368),282.516,5.31713,(12),3.02886,(383),none
6,256.497,(387),223.961,7.27368,(10),8.84926,(10),none
7,114.892,(367),172.1,3.96508,(15),7.6982,(17),none
8,96.9559,(359),152.972,6.58437,(11),3.52406,(378),none
9,93.8526,(358),33.4339,2.22842,(22),6.45635,(54),none
10,107.705,(363),22.839,3.05378,(17),5.00852,(265),none
11,142.271,(374),17.2292,3.01075,(19),4.68163,(310),none
12,70.7646,(337),17.0588,1.18703,(36),5.51047,(169),none
13,72.589,(338),16.7989,1.33334,(33),4.34702,(341),none
14,136.785,(373),9.80445,4.18049,(13),4.55509,(326),none
15,143.273,(375),9.21164,3.02376,(18),4.4532,(333),none
16,89.6955,(356),8.61505,1.52945,(29),4.99333,(269),none
17,53.4267,(311),8.2331,1.98814,(24),5.17066,(239),none
18,80.7687,(349),7.83551,1.82718,(27),4.15504,(350),none
19,57.1961,(317),7.66683,0.986789,(42),3.57942,(377),none
20,130.021,(370),7.54347,1.96752,(25),4.05464,(359),none
21,125.643,(369),7.53971,2.882,(20),3.90789,(369),none
22,105.461,(362),6.99945,1.39222,(31),5.98041,(94),none
23,79.1725,(348),6.88519,1.22744,(34),3.72999,(374),none
24,34.6937,(259),6.56505,0.547404,(60),2.34831,(388),none
25,74.933,(342),6.05031,0.660653,(55),3.97314,(364),none
26,70.1138,(336),6.02768,0.482806,(66),4.99796,(266),none
27,78.7363,(347),5.56917,0.261345,(91),4.5813,(323),none
28,78.1887,(346),5.33911,0.270214,(86),10.5463,(1),none
29,64.4048,(326),3.61177,0.854023,(45),5.22838,(229),none
30,65.4248,(327),3.34954,0.512582,(63),4.50163,(330),none
31,61.9258,(322),3.18676,0.495435,(64),4.28663,(343),none
32,88.0516,(355),3.11038,1.08602,(38),5.67559,(141),none
33,49.5047,(303),3.08876,0.541933,(62),4.21155,(349),none
34,60.8131,(321),3.00737,0.951401,(44),5.18299,(235),none
35,39.6361,(278),2.97807,1.21938,(35),3.94538,(365),none
36,38.6371,(275),2.79937,0.256605,(92),4.43487,(335),none
37,55.6114,(312),2.79752,0.202969,(100),3.15785,(382),none
38,67.9272,(332),2.69304,0.816437,(47),5.25172,(223),none
39,41.0972,(280),2.17259,0.712017,(51),4.7289,(307),none
40,199.866,(384),2.16531,10.798,(8),5.68529,(139),none
