Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,184.209,(58),124.944,6673.29,15.313,(18),3502.82,(3),['74-W-186_n-tot']
1,46.2607,(24),249.324,2574.54,2.4482,(248),5444.05,(0),['74-W-184_n-tot']
2,248.695,(60),107.532,2007.15,12.623,(41),1219.93,(8),['74-W-183_n-tot']
3,6123.54,(315),21.6705,1709.82,53.77,(0),129.489,(226),['74-W-186_n-tot']
4,799.997,(85),59.955,1582.93,9.133,(90),781.836,(14),['74-W-186_n-tot']
5,27.0478,(16),326.065,1280.17,1.007,(286),4502.35,(1),['74-W-184_n-tot']
6,2093.31,(176),37.0641,1257.04,13.08,(34),339.465,(51),['74-W-186_n-tot']
7,2045.84,(172),37.4916,1204.86,16.24,(13),502.317,(27),['74-W-186_n-tot']
8,957.764,(90),54.7949,1174.22,7.295,(132),593.761,(21),['74-W-186_n-tot']
9,1261.27,(115),47.7492,1158.5,17.7,(11),426.944,(34),['74-W-186_n-tot']
10,681.727,(82),64.9478,1149.66,9.346,(86),655.654,(17),['74-W-186_n-tot']
11,7475.9,(317),19.6127,1140.66,36.2,(2),145.82,(188),['74-W-186_n-tot']
12,7553.81,(318),19.5113,1139.98,49.83,(1),143.85,(190),['74-W-186_n-tot']
13,114.47,(48),158.498,1110.91,3.773,(224),1675.7,(4),['74-W-183_n-tot']
14,21.0596,(12),369.526,1089.89,4.3026,(211),3635.25,(2),['74-W-183_n-tot']
15,3204.45,(240),29.9566,888.411,15.84,(14),302.822,(60),['74-W-186_n-tot']
16,2924.55,(226),31.3574,808.297,22.75,(5),193.699,(121),['74-W-186_n-tot']
17,1773.58,(152),40.2665,780.525,15.4,(17),221.191,(101),['74-W-183_n-tot']
18,101.136,(42),168.623,746.305,1.521,(271),1473.48,(7),['74-W-184_n-tot']
19,948.07,(88),55.0744,718.878,7.598,(124),344.646,(48),['74-W-183_n-tot']
20,1424.44,(127),44.9312,673.391,11.89,(47),285.888,(65),['74-W-186_n-tot']
21,3458.52,(255),28.8353,623.058,19.28,(8),204.839,(113),['74-W-186_n-tot']
22,3848.01,(274),27.337,596.472,29.77,(3),191.169,(122),['74-W-183_n-tot']
23,279.798,(62),101.379,593.766,11.084,(56),645.121,(18),['74-W-184_n-tot']
24,1086.06,(101),51.4568,585.532,6.85,(141),656.921,(16),['74-W-186_n-tot']
25,47.8947,(25),245.034,580.166,1.5376,(270),1535.0,(6),['74-W-184_n-tot']
26,1401.44,(125),45.2984,555.708,8.47,(102),493.715,(28),['74-W-186_n-tot']
27,2253.04,(188),35.7261,550.532,11.31,(52),340.483,(50),['74-W-184_n-tot']
28,4187.84,(289),26.2044,535.626,14.44,(21),132.457,(215),['74-W-186_n-tot']
29,3809.65,(272),27.4743,517.91,8.89,(96),176.461,(140),['74-W-186_n-tot']
30,2622.56,(210),33.1136,515.492,18.03,(10),165.384,(154),['74-W-186_n-tot']
31,484.743,(74),77.0219,490.168,11.099,(55),375.323,(42),['74-W-183_n-tot']
32,1141.61,(108),50.1893,476.374,9.56,(81),487.9,(29),['74-W-184_n-tot']
33,1095.49,(102),51.2349,463.184,4.89,(200),387.391,(41),['74-W-183_n-tot']
34,347.737,(66),90.9378,459.247,7.799,(120),473.854,(32),['74-W-184_n-tot']
35,154.605,(55),136.382,453.476,2.028,(258),831.658,(11),['74-W-184_n-tot']
36,2444.58,(198),34.2979,429.162,15.11,(19),244.949,(84),['74-W-184_n-tot']
37,428.975,(73),81.8755,424.761,18.599,(9),338.93,(52),['74-W-183_n-tot']
38,1133.08,(107),50.3778,410.187,7.13,(138),247.509,(82),['74-W-186_n-tot']
39,2792.12,(218),32.0924,362.158,9.45,(84),146.401,(185),['74-W-183_n-tot']
40,1241.33,(114),48.1311,354.262,13.72,(26),421.399,(35),['74-W-184_n-tot']
41,310.775,(64),96.1937,336.606,10.119,(73),400.452,(39),['74-W-186_n-tot']
42,2520.99,(202),33.7741,332.307,13.46,(29),232.875,(94),['74-W-184_n-tot']
43,5886.86,(314),22.1018,328.882,12.87,(37),123.841,(243),['74-W-186_n-tot']
44,3541.25,(261),28.4965,318.81,9.71,(79),117.508,(257),['74-W-186_n-tot']
45,2219.04,(185),35.9987,317.964,8.49,(101),263.282,(72),['74-W-184_n-tot']
46,695.34,(83),64.3089,315.658,7.208,(135),196.825,(115),['74-W-184_n-tot']
47,173.978,(57),128.565,307.393,5.912,(170),506.995,(25),['74-W-184_n-tot']
48,2007.52,(170),37.8477,302.896,9.19,(87),194.229,(120),['74-W-183_n-tot']
49,3415.57,(252),29.016,301.14,11.13,(54),120.624,(251),['74-W-183_n-tot']
50,2639.93,(211),33.0045,291.347,9.74,(78),226.124,(96),['74-W-184_n-tot']
51,2541.45,(204),33.6379,289.709,10.46,(66),121.332,(247),['74-W-186_n-tot']
52,1857.79,(160),39.3434,288.221,11.67,(49),301.621,(61),['74-W-184_n-tot']
53,322.05,(65),94.4948,284.744,11.549,(50),324.8,(54),['74-W-184_n-tot']
54,578.634,(78),70.4965,284.469,8.905,(95),232.778,(95),['74-W-183_n-tot']
55,258.802,(61),105.411,278.391,12.168,(46),366.024,(44),['74-W-184_n-tot']
56,2984.22,(230),31.0423,275.006,9.43,(85),113.294,(274),['74-W-186_n-tot']
57,1099.89,(103),51.1323,267.948,12.72,(40),224.575,(99),['74-W-184_n-tot']
58,2315.73,(191),35.2392,250.668,13.66,(27),243.906,(85),['74-W-184_n-tot']
59,2061.92,(173),37.3451,245.341,7.07,(139),187.656,(126),['74-W-183_n-tot']
60,3308.38,(246),29.4823,245.158,12.2,(45),123.417,(244),['74-W-183_n-tot']
61,752.606,(84),61.8139,243.422,8.697,(100),186.645,(128),['74-W-184_n-tot']
62,157.029,(56),135.326,241.287,6.761,(145),581.787,(22),['74-W-184_n-tot']
63,647.154,(80),66.6601,235.863,9.145,(89),196.087,(117),['74-W-184_n-tot']
64,4339.91,(295),25.7412,227.872,12.9,(36),141.187,(192),['74-W-184_n-tot']
65,3374.79,(249),29.1908,224.348,11.06,(57),171.497,(148),['74-W-184_n-tot']
66,1162.51,(110),49.7361,219.011,6.54,(153),315.34,(57),['74-W-183_n-tot']
67,1836.55,(159),39.5702,217.908,10.88,(58),297.627,(63),['74-W-184_n-tot']
68,2385.86,(194),34.7174,214.341,20.26,(7),161.727,(159),['74-W-183_n-tot']
69,919.183,(87),55.9331,212.504,13.078,(35),144.38,(189),['74-W-183_n-tot']
70,1010.74,(96),53.3396,209.148,13.85,(23),486.905,(30),['74-W-184_n-tot']
71,1664.06,(145),41.5705,192.807,15.06,(20),315.58,(56),['74-W-184_n-tot']
72,1655.33,(144),41.68,191.006,9.07,(91),107.271,(297),['74-W-186_n-tot']
73,1008.41,(95),53.4012,181.247,2.14,(256),352.828,(47),['74-W-183_n-tot']
74,1126.67,(105),50.5209,180.595,6.0,(166),184.63,(133),['74-W-184_n-tot']
75,3048.78,(234),30.7119,177.563,15.69,(15),134.47,(208),['74-W-183_n-tot']
76,4.15,(3),832.426,177.399,0.89092,(295),1647.1,(5),['74-W-183_n-tot']
77,3882.41,(276),27.2157,175.503,8.43,(104),107.753,(296),['74-W-183_n-tot']
78,2228.27,(186),35.9241,173.906,10.07,(74),174.096,(145),['74-W-183_n-tot']
79,1502.9,(132),43.7426,173.881,8.86,(98),241.165,(88),['74-W-183_n-tot']
80,2159.01,(181),36.4958,167.542,10.3,(71),245.955,(83),['74-W-184_n-tot']
81,2681.38,(213),32.7484,164.921,5.5,(183),211.521,(108),['74-W-184_n-tot']
82,3922.08,(278),27.0777,163.478,7.53,(128),151.578,(172),['74-W-184_n-tot']
