Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1200000.0,(363),1.54803,39481600.0,2997500.0,(1),5.7035,(341),none
1,9800000.0,(364),0.541697,14197500.0,15800000.0,(0),4.7836,(355),none
2,112.65,(27),159.773,11038.2,5.696,(104),13.3528,(80),none
3,3.16626,(0),953.008,11005.8,4.41212,(155),10.7252,(128),none
4,71.4662,(15),200.595,10617.5,4.1471,(163),10.3348,(141),none
5,8.61328,(1),577.811,9876.61,6.7185,(72),7.00011,(319),none
6,45.4337,(9),251.583,9234.81,8.0319,(39),4.97397,(352),none
7,126.198,(31),150.954,8195.62,5.295,(109),15.1881,(63),none
8,102.558,(24),167.45,7094.27,7.298,(52),4.77764,(356),none
9,28.2913,(6),318.818,6682.27,7.1729,(55),4.73066,(357),none
10,158.881,(41),134.535,6594.16,4.695,(147),15.8797,(60),none
11,66.7067,(14),207.628,5373.07,6.0,(81),3.63238,(364),none
12,36.9938,(8),278.808,5356.75,5.37,(108),5.24216,(350),none
13,14.4871,(2),445.532,5190.82,4.8563,(143),6.45825,(331),none
14,429.701,(107),81.8063,5107.69,11.001,(16),3.94234,(363),none
15,134.542,(34),146.198,4954.14,4.997,(119),7.80581,(296),none
16,92.7639,(22),176.068,4561.04,4.06,(167),4.2861,(360),none
17,458.451,(112),79.1997,4492.15,11.963,(10),8.20152,(280),none
18,140.023,(35),143.308,4154.74,4.496,(153),10.7565,(126),none
19,191.027,(49),122.694,3544.49,8.497,(36),8.02215,(288),none
20,98.1153,(23),171.199,3518.03,3.2606,(233),10.944,(119),none
21,437.404,(109),81.0827,3230.6,5.969,(94),15.5991,(61),none
22,51.3192,(10),236.717,3207.99,5.9639,(95),4.30174,(359),none
23,467.907,(114),78.3953,3113.56,7.983,(44),10.853,(122),none
24,119.99,(30),154.809,2759.73,2.188,(307),15.5701,(62),none
25,176.76,(46),127.549,2269.95,5.098,(111),7.79511,(297),none
26,57.1343,(11),224.348,2153.11,5.3903,(107),3.98861,(362),none
27,162.929,(42),132.853,2111.17,3.096,(238),20.1375,(39),none
28,249.165,(63),107.43,2080.76,6.687,(73),5.97635,(338),none
29,444.434,(110),80.4389,2037.64,6.988,(59),5.57937,(343),none
30,209.066,(53),117.281,2035.17,6.387,(76),6.50973,(330),none
31,278.519,(71),101.611,2033.07,8.493,(37),9.71903,(179),none
32,229.105,(58),112.035,2002.05,6.0,(82),7.89887,(293),none
33,416.506,(106),83.092,1982.68,4.9,(141),4.96863,(354),none
34,74.3141,(16),196.713,1969.38,1.26,(358),108.065,(3),none
35,328.94,(84),93.5,1959.61,6.198,(78),6.79651,(324),none
36,62.69,(13),214.176,1956.24,2.4776,(297),9.40349,(200),none
37,33.4264,(7),293.309,1806.76,2.0084,(314),11.6289,(101),none
38,269.794,(70),103.241,1788.53,4.186,(160),9.82143,(174),none
39,265.319,(69),104.108,1766.86,6.803,(71),7.69149,(302),none
40,217.085,(55),115.095,1755.14,6.395,(75),6.02968,(337),none
41,568.477,(130),71.1235,1745.37,8.983,(26),8.95612,(229),none
42,59.5337,(12),219.78,1688.13,2.14,(309),8.56572,(263),none
43,315.871,(80),95.4146,1684.14,8.014,(40),4.97102,(353),none
44,221.97,(56),113.821,1655.85,4.709,(146),5.46982,(344),none
45,594.993,(135),69.5206,1586.82,4.966,(136),14.943,(65),none
46,83.3359,(19),185.761,1485.2,6.1,(79),5.83402,(339),none
47,288.769,(73),99.7917,1476.45,7.181,(54),6.43306,(332),none
48,348.832,(89),90.7949,1427.75,7.986,(43),10.1147,(155),none
49,107.435,(25),163.605,1415.48,1.9,(345),19.2541,(46),none
50,202.291,(52),119.229,1367.82,5.793,(103),6.52744,(328),none
51,77.2474,(17),192.942,1322.98,3.0675,(239),13.0948,(83),none
52,234.513,(60),110.735,1316.35,5.52,(106),5.39494,(345),none
53,154.405,(40),136.471,1241.45,2.082,(312),12.8204,(89),none
54,145.889,(37),140.397,1233.42,3.397,(227),10.3,(144),none
55,240.745,(61),109.293,1203.86,5.065,(113),8.06929,(285),none
56,541.655,(124),72.8632,1163.2,7.982,(45),9.67455,(182),none
57,23.7883,(5),347.687,1132.79,6.2743,(77),5.2609,(349),none
58,305.787,(78),96.9751,1022.15,2.893,(281),10.9525,(118),none
59,533.504,(123),73.4177,1004.27,3.977,(195),14.5098,(69),none
60,142.451,(36),142.081,973.566,2.395,(300),16.2603,(59),none
61,320.572,(82),94.7124,963.942,3.101,(237),11.6586,(100),none
